fecha,lluvia_mm,temp_max_c,temp_min_c,viento_max_kmh,lluvia_acum_mm,horas_lluvia,temp_prom,mes,año
2025-11-20,2.0,32.05,24.5,12.810386,2.0,5.0,28.275,11,2025
2025-11-21,2.6999998,31.65,23.85,12.007498,2.6999998,4.0,27.75,11,2025
2025-11-22,0.2,33.0,23.9,11.854062,0.2,2.0,28.45,11,2025
2025-11-23,1.0,33.65,24.25,11.709688,1.0,3.0,28.95,11,2025
2025-11-24,1.3000001,32.9,24.85,12.172312,1.3000001,5.0,28.875,11,2025
2025-11-25,7.1,33.25,24.2,10.441551,7.1,10.0,28.725,11,2025
2025-11-26,5.8999996,33.05,24.9,12.886039,5.8999996,9.0,28.974998,11,2025
2025-11-27,10.999999,33.15,23.95,13.479583,10.999999,13.0,28.550001,11,2025
2025-11-28,25.1,29.85,24.1,12.483748,25.1,17.0,26.975,11,2025
2025-11-29,13.800001,28.35,23.4,9.9408245,13.800001,17.0,25.875,11,2025
2025-11-30,37.899998,30.3,23.5,14.083778,37.899998,20.0,26.9,11,2025
2025-12-01,32.0,28.3,23.05,12.638513,32.0,18.0,25.675,12,2025
2025-12-02,9.0,29.95,22.95,12.295462,9.0,12.0,26.45,12,2025
2025-12-03,8.400001,29.35,23.45,11.722133,8.400001,13.0,26.400002,12,2025
2025-12-04,5.3,30.8,23.9,15.6806755,5.3,8.0,27.349998,12,2025
2025-12-05,0.5,30.9,22.7,13.110376,0.5,5.0,26.8,12,2025
2025-12-06,1.1,30.6,24.0,11.038858,1.1,6.0,27.3,12,2025
2025-12-07,10.400002,30.0,23.25,11.090103,10.400002,9.0,26.625,12,2025
2025-12-08,1.3000002,31.3,24.15,8.613709,1.3000002,8.0,27.724998,12,2025
2025-12-09,3.3999999,31.35,23.4,10.120098,3.3999999,4.0,27.375,12,2025
2025-12-10,0.9,31.95,24.25,13.5012,0.9,5.0,28.1,12,2025
2025-12-11,8.5,31.05,24.2,9.860649,8.5,11.0,27.625,12,2025
2025-12-12,7.5,31.45,24.55,13.5515,7.5,7.0,28.0,12,2025
2025-12-13,2.0,30.8,24.25,13.733186,2.0,8.0,27.525,12,2025
2025-12-14,1.8,32.1,24.4,14.118243,1.8,3.0,28.25,12,2025
2025-12-15,3.8000002,31.5,24.15,11.753877,3.8000002,6.0,27.825,12,2025
2025-12-16,6.2,31.3,23.25,10.185519,6.2,10.0,27.275,12,2025
2025-12-17,3.4,31.6,24.25,11.385622,3.4,7.0,27.925,12,2025
2025-12-18,4.5,31.9,24.65,9.743304,4.5,9.0,28.275,12,2025
2025-12-19,1.9000001,33.0,23.8,12.0921955,1.9000001,11.0,28.4,12,2025
2025-12-20,0.0,33.9,24.2,12.932471,0.0,0.0,29.050001,12,2025
2025-12-21,0.70000005,33.45,24.35,12.172312,0.70000005,4.0,28.900002,12,2025
2025-12-22,0.1,33.6,24.45,11.666721,0.1,1.0,29.025,12,2025
2025-12-23,1.4000001,33.65,24.4,11.837651,1.4000001,3.0,29.025002,12,2025
2025-12-24,2.6,33.2,23.25,12.049249,2.6,6.0,28.225,12,2025
2025-12-25,0.5,34.3,24.45,12.241323,0.5,2.0,29.375,12,2025
2025-12-26,0.2,34.05,24.05,10.210936,0.2,2.0,29.05,12,2025
2025-12-27,0.0,33.7,24.0,11.91812,0.0,0.0,28.85,12,2025
2025-12-28,0.4,34.4,24.65,13.633737,0.4,1.0,29.525002,12,2025
2025-12-29,0.1,34.6,24.5,14.589996,0.1,1.0,29.55,12,2025
2025-12-30,0.2,35.4,24.4,15.22783,0.2,1.0,29.900002,12,2025
2025-12-31,1.3000001,33.45,25.05,14.33234,1.3000001,6.0,29.25,12,2025
2026-01-01,9.099999,33.9,24.05,14.545515,9.099999,13.0,28.975,1,2026
2026-01-02,11.900001,31.65,24.65,14.401124,11.900001,15.0,28.15,1,2026
2026-01-03,22.800001,29.15,23.85,11.038858,22.800001,11.0,26.5,1,2026
2026-01-04,7.499999,28.55,23.5,9.636307,7.499999,11.0,26.025,1,2026
2026-01-05,23.900003,27.85,23.15,10.383987,23.900003,20.0,25.5,1,2026
2026-01-06,7.7,29.4,23.4,11.681987,7.7,13.0,26.4,1,2026
2026-01-07,0.4,31.05,23.35,11.767651,0.4,4.0,27.2,1,2026
2026-01-08,0.3,32.05,23.0,8.155807,0.3,2.0,27.525,1,2026
2026-01-09,1.2,31.55,25.0,10.4166975,1.2,6.0,28.275,1,2026
2026-01-10,4.8999996,30.0,23.75,12.800266,4.8999996,6.0,26.875,1,2026
2026-01-11,3.5,31.3,22.65,12.534257,3.5,6.0,26.974998,1,2026
2026-01-12,8.299999,30.4,22.9,14.336861,8.299999,11.0,26.65,1,2026
2026-01-13,3.8999999,30.1,23.8,16.997377,3.8999999,8.0,26.95,1,2026
2026-01-14,8.099999,29.65,23.65,11.052058,8.099999,9.0,26.65,1,2026
2026-01-15,13.9,30.3,23.95,12.081472,13.9,14.0,27.125,1,2026
2026-01-16,3.6999998,31.15,23.75,11.003581,3.6999998,10.0,27.45,1,2026
2026-01-17,0.6,31.55,23.65,10.399576,0.6,4.0,27.599998,1,2026
2026-01-18,0.90000004,32.1,25.0,12.669238,0.90000004,4.0,28.55,1,2026
2026-01-19,3.6999998,32.25,24.25,10.296251,3.6999998,5.0,28.25,1,2026
2026-01-20,1.2,32.7,25.5,11.638917,1.2,8.0,29.1,1,2026
2026-01-21,0.3,32.85,24.85,16.021011,0.3,3.0,28.849998,1,2026
2026-01-22,0.3,32.2,24.85,14.288191,0.3,3.0,28.525002,1,2026
2026-01-23,0.6,31.9,24.1,13.130133,0.6,4.0,28.0,1,2026
2026-01-24,0.0,32.4,24.1,13.864674,0.0,0.0,28.25,1,2026
2026-01-25,0.1,32.35,24.35,15.472672,0.1,1.0,28.349998,1,2026
2026-01-26,1.3000001,31.8,24.25,10.158444,1.3000001,3.0,28.025,1,2026
2026-01-27,1.4000001,32.55,24.55,10.636766,1.4000001,4.0,28.55,1,2026
2026-01-28,1.3000001,31.5,24.6,18.540874,1.3000001,5.0,28.05,1,2026
2026-01-29,6.3,31.85,23.55,15.3802595,6.3,10.0,27.7,1,2026
2026-01-30,0.7,31.6,23.75,14.544401,0.7,6.0,27.675,1,2026
2026-01-31,18.900002,31.15,24.0,14.730336,18.900002,15.0,27.575,1,2026
2026-02-01,44.399998,25.7,23.7,17.992796,44.399998,24.0,24.7,2,2026
2026-02-02,4.8999996,28.35,23.2,23.777721,4.8999996,11.0,25.775002,2,2026
2026-02-03,0.9000001,28.55,23.65,16.851885,0.9000001,8.0,26.099998,2,2026
2026-02-04,0.2,31.4,23.15,9.5196,0.2,2.0,27.275,2,2026
2026-02-05,1.9000001,31.75,24.05,14.787414,1.9000001,4.0,27.9,2,2026
2026-02-06,10.9,28.4,24.1,12.168319,10.9,14.0,26.25,2,2026
2026-02-07,2.6,30.5,23.25,15.717823,2.6,9.0,26.875,2,2026
2026-02-08,3.5,31.0,23.7,15.876775,3.5,5.0,27.35,2,2026
2026-02-09,1.2,31.2,24.2,10.813492,1.2,5.0,27.7,2,2026
2026-02-10,0.2,32.35,24.2,9.582358,0.2,2.0,28.275,2,2026
2026-02-11,0.3,33.0,24.8,14.887859,0.3,3.0,28.9,2,2026
2026-02-12,0.2,33.2,24.65,18.679283,0.2,1.0,28.925,2,2026
2026-02-13,1.0,32.25,24.4,16.180988,1.0,4.0,28.325,2,2026
2026-02-14,8.8,31.9,24.0,10.644379,8.8,10.0,27.95,2,2026
2026-02-15,8.299999,31.3,24.05,10.934166,8.299999,9.0,27.675,2,2026
2026-02-16,17.400002,30.7,23.7,12.348052,17.400002,12.0,27.2,2,2026
2026-02-17,6.8,32.0,23.3,11.43248,6.8,7.0,27.65,2,2026
2026-02-18,4.2,32.05,23.5,8.967541,4.2,7.0,27.775,2,2026
2026-02-19,4.4,31.45,24.15,11.298495,4.4,7.0,27.8,2,2026
2026-02-20,1.0,33.0,24.45,9.793059,1.0,3.0,28.725,2,2026
2026-02-21,2.1,32.4,23.65,9.567131,2.1,5.0,28.025002,2,2026
2026-02-22,3.8999996,32.7,23.3,14.535487,3.8999996,9.0,28.0,2,2026
2026-02-23,5.6,30.35,23.85,11.672275,5.6,11.0,27.1,2,2026
2026-02-24,6.9,29.8,23.25,13.504799,6.9,12.0,26.525,2,2026
2026-02-25,0.0,32.45,23.75,11.919479,0.0,0.0,28.1,2,2026
2026-02-26,7.5,32.85,24.7,9.854075,7.5,6.0,28.775,2,2026
2026-02-27,0.70000005,32.95,25.3,15.299999,0.70000005,7.0,29.125,2,2026
2026-02-28,0.3,33.45,25.35,17.134071,0.3,3.0,29.400002,2,2026
2026-03-01,0.6,33.7,25.5,17.483181,0.6,4.0,29.6,3,2026
2026-03-02,0.1,32.85,24.85,17.816362,0.1,1.0,28.849998,3,2026
2026-03-03,0.3,33.9,24.85,12.425216,0.3,2.0,29.375,3,2026
2026-03-04,0.3,33.45,25.7,12.295462,0.3,3.0,29.575,3,2026
2026-03-05,2.7,33.25,25.5,11.855429,2.7,3.0,29.375,3,2026
2026-03-06,2.3999999,32.3,25.55,13.78029,2.3999999,4.0,28.925,3,2026
2026-03-07,1.2,33.15,25.15,13.37825,1.2,4.0,29.150002,3,2026
2026-03-08,2.6999998,32.3,25.1,16.24394,2.6999998,10.0,28.7,3,2026
2026-03-09,0.4,33.5,24.65,10.837435,0.4,1.0,29.075,3,2026
2026-03-10,2.1000001,33.65,24.25,14.731437,2.1000001,5.0,28.95,3,2026
2026-03-11,2.2,33.25,24.15,14.978984,2.2,4.0,28.7,3,2026
2026-03-12,0.8000001,33.0,24.3,18.072752,0.8000001,5.0,28.65,3,2026
2026-03-13,0.2,33.55,24.35,16.311613,0.2,1.0,28.95,3,2026
2026-03-14,0.0,33.3,24.8,16.530626,0.0,0.0,29.05,3,2026
2026-03-15,0.70000005,32.85,24.45,15.484185,0.70000005,3.0,28.65,3,2026
